event_id,product_user_id,account_id,feature,action,event_timestamp
23564,1478,825,Custom Fields,edit,2023-12-27T10:23:09
23565,1904,223,Data Export,edit,2025-01-06T09:16:10
23566,1698,378,Integrations,view,2024-12-16T09:53:34
23567,458,210,Analytics,view,2024-02-23T12:32:31
23568,1524,69,Workflow Automation,create,2025-02-19T08:08:14
23569,1431,691,Reports,view,2025-01-22T07:41:10
23570,1280,10,Reports,view,2030-03-15T10:00:00
23571,1322,865,Analytics,view,2024-10-25T05:49:13
23572,1673,425,Data Export,share,2024-10-02T10:33:28
23573,1453,546,Reports,view,2024-12-20T13:38:34
23574,815,390,API,view,2024-11-08T08:19:32
23575,1554,217,Analytics,share,2024-08-28T13:26:29
23576,1565,507,Dashboard Builder,edit,2020-11-04T15:34:54
23577,1547,646,API,create,2024-12-09T10:31:42
23578,878,680,Custom Fields,view,2024-12-26T21:42:56
23579,732,85,Custom Fields,edit,2023-12-20T14:11:55
23580,1610,534,User Management,delete,2025-01-22T07:27:51
23581,1276,370,Analytics,view,2025-02-13T10:36:44
23582,41,404,Dashboard Builder,edit,2024-11-28T11:17:11
23583,1501,397,Integrations,create,2024-12-25T16:06:01
23584,762,916,Workflow Automation,view,2024-07-17T16:04:10
23585,1143,541,Dashboard Builder,view,2025-01-10T22:54:06
23586,660,606,Custom Fields,share,2024-12-27T13:19:34
23587,388,306,Dashboard Builder,share,2024-03-25T17:50:00
23588,1047,279,Workflow Automation,create,2024-04-29T11:46:35
23589,1723,164,Analytics,create,2024-11-08T11:40:32
23590,111,727,User Management,create,2022-01-21T17:44:36
23591,918,5,Reports,view,2023-10-20T15:24:35
23592,271,757,Reports,view,2024-10-23T10:05:03
23593,1493,541,Reports,edit,2025-01-09T11:29:58
23594,27,30,Reports,view,2024-08-14T15:37:04
23595,691,962,Analytics,view,2024-05-23T06:01:08
23596,757,296,Alerts,create,2023-01-20T08:51:12
23597,1107,124,Dashboard Builder,view,2024-09-14T16:01:13
23598,734,810,Data Export,view,2025-01-03T05:54:33
23599,238,536,Analytics,edit,2024-03-07T12:51:06
23600,1492,459,Workflow Automation,create,2024-08-31T14:17:21
23601,542,148,Analytics,view,2025-01-07T16:08:24
23602,30,140,Alerts,edit,2024-11-08T09:42:10
23603,1665,31,Alerts,share,2024-01-27T21:48:05
23604,1970,362,Analytics,view,2024-11-22T13:29:38
23605,451,510,Reports,view,2024-05-24T13:11:49
23606,1469,975,API,edit,2024-12-03T14:31:54
23607,1816,283,Dashboard Builder,view,2023-11-29T08:46:50
23608,1824,128,Alerts,view,2025-01-21T13:45:24
23609,1040,532,Workflow Automation,create,2024-10-22T13:27:56
23610,538,937,Data Export,share,2024-05-03T11:06:39
23611,86,457,User Management,edit,2023-06-12T10:33:36
23612,1674,575,Alerts,view,2024-09-23T14:57:17
23613,1515,782,Dashboard Builder,view,2024-12-14T13:30:49
23614,321,612,Custom Fields,edit,2025-01-31T22:16:18
23615,608,452,Dashboard Builder,create,2024-03-15T08:34:27
23616,521,927,Dashboard Builder,create,2024-12-23T18:29:35
23617,533,406,Data Export,share,2024-09-19T09:19:04
23618,452,552,Data Export,view,2024-10-05T13:03:15
23619,1174,202,Workflow Automation,create,2024-08-05T00:09:42
23620,1485,634,Reports,view,2024-08-14T01:57:02
23621,933,56,Alerts,view,2024-11-24T10:22:11
23622,1617,293,Analytics,view,2024-12-12T14:29:00
23623,1233,982,Integrations,view,2024-11-06T09:14:59
23624,605,651,Analytics,view,2023-09-22T12:35:28
23625,471,678,Workflow Automation,delete,2025-02-06T19:13:49
23626,695,919,Dashboard Builder,view,2022-02-03T08:12:14
23627,1762,976,Analytics,view,2025-01-03T10:34:50
23628,984,178,API,delete,2024-10-10T12:28:41
23629,714,788,User Management,create,2024-12-20T07:44:47
23630,1210,727,Custom Fields,create,2023-03-24T17:10:31
23631,1329,858,Dashboard Builder,edit,2024-04-26T20:28:29
23632,539,159,Data Export,delete,2024-04-23T16:20:09
23633,440,120,User Management,view,2024-04-04T12:00:59
23634,671,78,Alerts,edit,2024-11-13T09:06:11
23635,618,446,Data Export,view,2024-03-02T12:23:14
23636,594,38,Analytics,create,2024-11-05T15:15:30
23637,678,580,Dashboard Builder,share,2025-01-31T10:54:37
23638,970,802,Workflow Automation,edit,2022-05-06T13:46:00
23639,1735,917,Workflow Automation,view,2025-02-27T15:30:18
23640,1703,437,Reports,view,2024-12-30T14:51:00
23641,916,546,Analytics,view,2023-10-12T09:53:13
23642,1818,394,Integrations,edit,2024-03-29T07:40:22
23643,1465,84,Workflow Automation,edit,2024-07-19T15:33:10
23644,20,972,Dashboard Builder,create,2024-08-16T14:37:05
23645,914,452,Reports,view,2024-07-05T11:43:00
23646,865,178,Reports,view,2024-11-22T18:51:51
23647,1877,98,Dashboard Builder,view,2023-11-30T09:39:32
23648,1595,378,Reports,edit,2024-04-01T17:16:04
23649,1498,903,Custom Fields,delete,2025-02-27T11:49:10
23650,1395,657,Analytics,share,2024-11-08T17:23:50
23651,448,248,Workflow Automation,view,2024-05-24T06:30:07
23652,1825,893,Alerts,create,2024-11-29T15:46:38
23653,1825,893,Analytics,view,2024-12-10T13:05:11
23654,1735,917,Analytics,edit,2025-02-27T12:14:27
23655,148,248,Dashboard Builder,view,2024-11-22T00:52:03
23656,1335,345,Analytics,edit,2024-04-17T11:09:08
23657,997,918,Alerts,view,2025-01-17T02:48:16
23658,1018,252,Reports,view,2024-05-28T19:06:40
23659,516,111,User Management,edit,2024-01-31T05:18:20
23660,1003,862,Reports,share,2024-08-16T14:40:39
23661,743,281,Analytics,share,2025-01-13T04:03:04
23662,1195,734,Reports,view,2024-11-27T15:40:39
23663,349,432,Dashboard Builder,view,2025-01-05T11:39:31
23664,1734,141,Dashboard Builder,edit,2025-02-21T09:50:17
23665,1681,916,Custom Fields,view,2025-01-26T16:36:17
23666,77,329,User Management,delete,2024-09-12T18:01:26
23667,201,362,Analytics,view,2024-05-16T06:55:55
23668,122,337,Integrations,edit,2024-08-06T22:34:30
23669,1785,196,Custom Fields,create,2024-09-23T12:25:34
23670,1327,675,Analytics,share,2024-12-08T18:09:44
23671,947,347,Analytics,view,2030-03-15T10:00:00
23672,976,471,Custom Fields,view,2024-12-26T18:37:29
23673,433,779,Analytics,share,2025-01-14T23:54:46
23674,369,380,Analytics,view,2022-11-02T11:14:23
23675,1504,523,Analytics,view,2022-06-13T16:18:47
23676,452,552,Analytics,create,2024-06-03T11:44:33
23677,1031,608,Analytics,view,2024-10-30T07:30:55
23678,1378,254,Integrations,edit,2024-10-07T09:37:14
23679,1025,988,Reports,view,2023-12-12T13:26:30
23680,1931,547,Analytics,view,2025-02-11T10:11:19
23681,492,975,Custom Fields,view,2025-02-28T11:02:09
23682,1036,837,Analytics,view,2022-08-23T12:12:50
23683,912,311,Dashboard Builder,delete,2024-04-01T07:09:53
23684,86,457,Analytics,edit,2022-02-25T16:47:29
23685,231,39,Analytics,view,2025-01-24T16:34:53
23686,179,709,Custom Fields,view,2024-07-03T03:20:14
23687,1827,618,Reports,view,2022-12-09T11:35:28
23688,68,762,Workflow Automation,view,2025-02-13T10:41:00
23689,1331,257,Dashboard Builder,edit,2024-09-11T05:37:07
23690,1577,412,Dashboard Builder,view,2024-07-25T22:24:09
23691,1299,400,Analytics,view,2024-11-08T08:12:19
23692,813,729,Analytics,view,2025-01-30T12:52:57
23693,316,278,Dashboard Builder,view,2024-06-25T16:57:25
23694,1302,166,Reports,view,2022-08-19T12:54:42
23695,875,472,Integrations,create,2025-01-03T16:59:45
23696,285,698,Workflow Automation,edit,2025-02-07T13:57:07
23697,1961,769,Analytics,edit,2024-04-07T16:21:18
23698,666,972,Alerts,edit,2024-11-15T10:42:23
23699,703,88,Workflow Automation,view,2025-01-22T10:21:06
23700,772,538,API,create,2024-09-06T15:47:09
23701,471,678,User Management,view,2025-01-29T18:48:05
23702,1221,941,Dashboard Builder,view,2023-12-13T14:33:42
23703,1355,942,Alerts,edit,2025-02-11T08:59:18
23704,783,919,Reports,view,2022-09-15T20:28:05
23705,1591,961,Dashboard Builder,share,2025-01-21T18:25:31
23706,891,288,Analytics,view,2025-02-14T15:27:53
23707,1382,36,Reports,view,2024-07-24T18:53:05
23708,967,169,Analytics,view,2024-06-14T08:27:00
23709,1955,976,Reports,view,2025-01-20T13:02:03
23710,1746,14,Analytics,view,2024-06-26T11:17:37
23711,1617,293,Reports,view,2024-12-30T15:31:48
23712,1197,960,Workflow Automation,view,2025-01-16T09:18:07
23713,1781,238,Analytics,edit,2024-11-22T11:29:07
23714,560,395,Analytics,view,2024-09-23T07:30:42
23715,459,959,Workflow Automation,create,2025-01-07T01:32:34
23716,122,337,Custom Fields,view,2024-03-12T07:29:39
23717,36,775,Dashboard Builder,view,2024-12-17T07:28:21
23718,1774,801,Data Export,edit,2024-04-09T16:44:56
23719,490,488,Analytics,view,2023-07-14T08:07:39
23720,304,281,Analytics,create,2025-01-29T01:14:57
23721,1322,865,Reports,view,2024-11-12T03:44:20
23722,894,981,Reports,view,2025-01-03T12:31:51
23723,589,334,Reports,view,2025-02-22T10:42:34
23724,1159,685,User Management,view,2030-03-15T10:00:00
23725,314,935,Reports,view,2023-10-26T08:42:43
23726,1272,622,Custom Fields,edit,2025-01-24T14:51:23
23727,1593,493,Reports,delete,2025-02-06T11:11:37
23728,1475,254,Analytics,edit,2024-08-30T00:48:18
23729,1588,22,Analytics,view,2024-11-05T02:29:54
23730,528,743,Dashboard Builder,edit,2025-02-27T04:38:06
23731,1972,322,Custom Fields,view,2024-03-18T19:06:34
23732,1431,691,Analytics,view,2025-02-17T08:51:00
23733,483,526,Data Export,view,2021-08-11T14:27:14
23734,1356,894,Custom Fields,view,2024-09-09T10:32:47
23735,64,956,Analytics,view,2024-06-14T07:30:30
23736,421,260,Custom Fields,view,2022-08-30T10:30:28
23737,256,861,API,view,2025-01-31T07:50:25
23738,499,407,Custom Fields,share,2024-11-27T13:00:42
23739,819,471,Reports,edit,2024-05-01T07:31:48
23740,863,20,Dashboard Builder,view,2025-01-31T14:45:06
23741,261,277,Dashboard Builder,view,2024-09-29T07:49:07
23742,348,787,Analytics,view,2025-01-24T17:47:39
23743,721,451,Custom Fields,create,2024-12-18T07:35:45
23744,1235,128,User Management,create,2025-01-24T11:11:46
23745,1070,655,Dashboard Builder,view,2025-02-21T16:51:21
23746,959,174,Reports,view,2024-09-24T10:38:47
23747,361,733,Reports,view,2023-12-02T11:41:10
23748,1556,20,Reports,create,2024-02-14T10:30:58
23749,1634,664,API,create,2022-08-11T08:19:04
23750,179,709,Reports,view,2024-02-23T07:24:18
23751,1693,697,Custom Fields,create,2025-02-14T13:04:30
23752,880,185,API,create,2024-06-25T21:38:34
23753,97,765,Analytics,view,2024-11-02T11:15:08
23754,61,893,Integrations,view,2030-03-15T10:00:00
23755,1650,912,Dashboard Builder,share,2025-02-03T15:15:22
23756,190,212,Dashboard Builder,create,2024-09-12T15:32:40
23757,1955,976,Reports,view,2024-10-25T17:09:35
23758,1677,164,Alerts,edit,2025-02-17T15:29:56
23759,72,447,API,view,2024-07-02T08:15:13
23760,416,123,Analytics,edit,2022-03-03T09:54:22
23761,1911,751,Custom Fields,delete,2030-03-15T10:00:00
23762,1318,137,Analytics,delete,2024-07-31T11:02:49
23763,1220,995,Custom Fields,view,2024-05-03T09:22:30
23764,58,886,Integrations,share,2024-04-25T08:43:27
23765,963,949,Workflow Automation,delete,2022-09-21T11:29:19
23766,183,44,Workflow Automation,view,2024-05-09T17:26:58
23767,1651,751,Analytics,view,2024-07-02T07:21:13
23768,264,43,Dashboard Builder,view,2024-11-14T15:09:33
23769,646,471,API,share,2023-08-09T02:02:51
23770,1299,400,Analytics,view,2024-12-31T18:47:41
23771,1643,989,Workflow Automation,view,2024-05-20T14:22:14
23772,1139,165,Reports,create,2025-02-04T23:55:50
23773,372,144,Custom Fields,create,2024-11-21T08:10:35
23774,111,727,User Management,edit,2021-12-31T16:02:00
23775,1267,665,Alerts,share,2024-10-30T12:36:24
23776,156,576,Workflow Automation,view,2023-09-08T11:30:43
23777,1155,93,Custom Fields,view,2024-07-19T08:18:04
23778,1258,440,Data Export,view,2025-01-30T09:50:04
23779,692,844,Reports,share,2024-12-16T20:49:49
23780,513,23,Integrations,delete,2021-10-22T14:08:28
23781,454,844,Dashboard Builder,view,2025-01-17T15:11:39
23782,1353,282,Custom Fields,view,2024-10-09T09:21:16
23783,656,543,Custom Fields,create,2024-04-02T14:51:33
23784,365,355,Workflow Automation,create,2022-01-04T15:50:15
23785,69,501,Reports,view,2024-09-06T08:17:02
23786,1602,107,Analytics,view,2024-03-29T15:00:06
23787,1983,987,Data Export,share,2024-04-22T19:11:53
23788,1460,52,Analytics,view,2024-09-26T14:37:47
23789,1354,896,Reports,view,2025-02-04T17:04:40
23790,167,970,Dashboard Builder,share,2024-10-10T16:02:11
23791,1042,920,Analytics,view,2025-02-28T16:43:42
23792,766,382,Dashboard Builder,create,2025-01-17T13:35:21
23793,809,364,Analytics,view,2024-12-03T08:46:32
23794,873,717,Analytics,view,2024-01-12T04:23:12
23795,811,444,Analytics,view,2024-06-12T11:14:37
23796,1431,691,Analytics,view,2025-01-27T18:16:02
23797,75,619,Analytics,view,2024-12-08T17:05:24
23798,1763,36,User Management,share,2024-08-13T15:52:43
23799,409,986,Workflow Automation,share,2025-01-03T09:27:57
23800,1657,134,User Management,create,2025-01-30T10:20:06
23801,92,762,Custom Fields,create,2023-12-15T11:32:29
23802,1425,54,Workflow Automation,edit,2025-01-17T14:36:32
23803,723,627,Analytics,view,2025-01-17T10:23:28
23804,1467,234,Integrations,share,2023-10-27T16:13:59
23805,1105,15,Custom Fields,create,2023-05-24T10:41:13
23806,1743,511,Analytics,view,2025-02-04T14:30:35
23807,1238,4,Dashboard Builder,view,2024-10-21T09:15:08
23808,144,377,Integrations,view,2025-01-13T11:09:32
23809,1931,547,Integrations,view,2025-02-12T09:59:37
23810,1921,561,Dashboard Builder,view,2024-12-20T12:18:57
23811,1954,448,Dashboard Builder,view,2025-01-28T08:27:36
23812,1068,634,Reports,view,2025-01-10T00:49:51
23813,632,71,API,view,2025-02-27T14:43:21
23814,1174,202,Dashboard Builder,create,2023-08-24T08:32:33
23815,929,353,Dashboard Builder,view,2024-07-28T15:19:39
23816,349,432,Custom Fields,view,2024-12-25T09:39:17
23817,442,48,Custom Fields,delete,2024-07-26T03:24:33
23818,993,248,Analytics,view,2024-04-29T07:28:40
23819,93,893,Workflow Automation,share,2025-01-10T06:34:32
23820,1428,948,Custom Fields,view,2025-01-03T00:00:49
23821,256,861,Analytics,view,2025-02-09T17:32:00
23822,1453,546,Integrations,view,2024-08-23T22:45:04
23823,1645,232,Reports,view,2025-01-22T23:31:46
23824,583,712,Integrations,edit,2024-11-29T11:31:21
23825,1296,482,Reports,view,2024-01-26T14:45:09
23826,923,574,Integrations,create,2025-01-10T06:05:45
23827,707,672,User Management,edit,2024-11-12T11:15:14
23828,707,672,Analytics,edit,2025-01-15T17:13:36
23829,1468,143,Custom Fields,view,2023-03-27T13:27:24
23830,1095,548,Reports,create,2024-11-21T18:08:07
23831,1095,548,Dashboard Builder,create,2024-11-28T07:25:52
23832,1215,458,Workflow Automation,delete,2025-01-31T10:34:17
23833,131,249,Custom Fields,view,2024-09-22T07:32:13
23834,1630,848,Data Export,create,2024-07-23T20:52:18
23835,1812,55,Analytics,delete,2025-01-10T06:06:41
23836,540,75,Workflow Automation,create,2024-10-04T13:48:43
23837,1857,288,Alerts,create,2024-11-01T12:46:19
23838,1816,283,Workflow Automation,view,2023-07-07T11:11:45
23839,656,543,Custom Fields,edit,2024-11-29T16:17:49
23840,393,107,Dashboard Builder,view,2024-04-19T09:47:06
23841,1826,417,Dashboard Builder,view,2024-11-14T03:24:24
23842,1107,124,Analytics,view,2024-08-15T21:29:57
23843,127,782,Reports,create,2025-01-03T15:59:39
23844,892,82,Reports,share,2025-02-21T09:14:06
23845,548,33,Dashboard Builder,view,2024-01-08T10:23:46
23846,541,734,Reports,view,2025-02-21T13:56:27
23847,1998,310,Dashboard Builder,edit,2023-10-09T16:30:50
23848,1621,676,API,create,2024-12-08T09:49:20
23849,1202,258,Analytics,view,2023-07-29T16:18:16
23850,1587,22,Integrations,create,2024-11-26T05:08:50
23851,457,598,Custom Fields,view,2024-10-15T07:12:55
23852,592,44,Analytics,view,2025-02-17T17:02:00
23853,965,763,Analytics,edit,2024-09-03T08:07:37
23854,660,606,Reports,edit,2024-12-21T08:04:02
23855,881,53,Workflow Automation,edit,2024-05-24T11:35:59
23856,63,124,Analytics,create,2025-02-17T17:00:15
23857,1759,596,Reports,view,2024-11-01T03:24:46
23858,1708,479,Dashboard Builder,view,2024-09-23T11:46:02
23859,1478,825,Dashboard Builder,create,2024-11-30T14:34:25
23860,1450,218,Reports,view,2024-07-29T15:57:32
23861,952,132,Integrations,create,2024-05-02T15:39:38
23862,1302,166,Reports,view,2024-07-11T08:48:28
23863,1481,64,Workflow Automation,create,2024-10-23T11:34:17
23864,1822,989,Integrations,share,2024-06-26T17:30:44
23865,1817,236,API,view,2024-12-03T11:09:52
23866,1212,562,Workflow Automation,create,2025-01-31T09:03:07
23867,841,800,User Management,delete,2024-02-23T10:56:16
23868,1997,950,Custom Fields,edit,2024-01-19T14:08:57
23869,715,689,Analytics,view,2024-03-08T01:56:42
23870,860,78,Data Export,view,2024-05-03T16:07:24
23871,395,290,Analytics,view,2025-02-06T15:21:56
23872,701,596,Dashboard Builder,view,2024-10-31T01:37:04
23873,339,603,Reports,edit,2025-02-05T09:50:59
23874,1706,578,Analytics,view,2024-05-26T16:59:39
23875,1634,664,Reports,create,2023-05-11T22:34:47
23876,1936,53,Analytics,view,2022-06-06T13:41:27
23877,111,727,Custom Fields,create,2021-09-17T15:35:48
23878,1302,166,Dashboard Builder,view,2020-11-30T08:27:29
23879,852,908,Reports,view,2025-02-21T13:58:57
23880,436,17,Analytics,edit,2023-01-13T13:23:41
23881,983,668,Dashboard Builder,view,2025-01-17T06:07:16
23882,132,603,Reports,view,2024-10-11T21:08:35
23883,1714,891,API,share,2024-02-21T19:51:08
23884,50,694,Data Export,view,2024-02-13T14:39:14
23885,1213,436,Workflow Automation,view,2024-07-12T07:36:41
23886,140,102,Custom Fields,delete,2024-12-27T11:25:39
23887,164,799,Workflow Automation,edit,2024-05-20T13:31:44
23888,980,539,API,share,2024-06-07T06:51:01
23889,1283,865,Dashboard Builder,share,2024-10-04T11:03:57
23890,673,869,Workflow Automation,create,2023-06-22T12:51:48
23891,1594,261,Alerts,view,2025-02-07T18:54:35
23892,1573,658,Dashboard Builder,view,2024-09-27T15:57:36
23893,744,544,Integrations,edit,2024-10-30T09:43:48
23894,51,142,User Management,edit,2024-07-11T08:55:25
23895,970,802,Reports,share,2023-12-12T15:39:38
23896,183,44,Reports,edit,2025-01-13T21:05:57
23897,1493,541,User Management,view,2025-02-07T17:20:46
23898,994,875,Dashboard Builder,view,2024-02-02T13:50:26
23899,270,51,Reports,view,2024-12-12T08:37:17
23900,1931,547,Data Export,edit,2025-02-11T05:23:02
23901,685,30,Reports,view,2024-07-05T10:37:55
23902,195,303,Integrations,edit,2024-02-01T12:47:59
23903,1936,53,Dashboard Builder,view,2022-03-11T15:31:55
23904,952,132,API,edit,2022-06-07T16:31:47
23905,46,556,Data Export,view,2024-04-15T12:17:22
23906,224,790,Reports,view,2024-12-18T08:43:14
23907,522,468,Dashboard Builder,view,2025-02-04T15:43:37
23908,1686,564,API,edit,2024-06-24T08:23:43
23909,1210,727,Workflow Automation,view,2024-10-05T17:16:16
23910,1450,218,Dashboard Builder,view,2024-12-13T10:15:20
23911,1742,897,Custom Fields,create,2025-01-15T08:45:45
23912,1313,165,Custom Fields,edit,2030-03-15T10:00:00
23913,1061,337,Dashboard Builder,view,2024-10-30T15:51:09
23914,1768,847,Dashboard Builder,view,2030-03-15T10:00:00
23915,1704,538,Reports,view,2024-07-26T09:58:45
23916,624,452,Dashboard Builder,view,2024-04-22T16:32:20
23917,1372,364,Reports,edit,2025-02-07T10:54:57
23918,693,321,Reports,create,2025-01-13T19:48:41
23919,1775,459,Dashboard Builder,share,2024-08-23T07:29:21
23920,439,800,Dashboard Builder,create,2023-10-30T13:55:30
23921,431,345,Reports,view,2025-01-24T12:37:30
23922,935,238,Integrations,share,2024-01-31T15:09:45
23923,1329,858,Alerts,edit,2024-10-04T19:32:44
23924,1279,893,Analytics,view,2025-02-21T09:11:26
23925,341,623,Workflow Automation,view,2025-01-24T18:01:28
23926,1658,366,Custom Fields,view,2024-01-18T05:22:34
23927,288,768,Analytics,view,2024-07-05T08:31:27
23928,429,103,Dashboard Builder,view,2024-11-26T05:04:05
23929,1095,548,Analytics,create,2024-10-18T13:48:38
23930,865,178,Dashboard Builder,view,2024-12-21T09:36:25
23931,1430,80,Reports,view,2025-02-21T08:03:08
23932,694,106,Alerts,create,2025-01-02T08:04:03
23933,1068,634,API,view,2024-11-19T15:52:51
23934,1378,254,Reports,edit,2024-05-21T20:19:19
23935,1743,511,Analytics,view,2025-01-25T07:55:46
23936,1917,355,Data Export,view,2021-07-16T10:16:10
23937,294,704,API,edit,2023-11-15T14:54:24
23938,1276,370,Analytics,view,2025-02-19T09:21:34
23939,1562,283,Reports,view,2024-11-20T19:17:20
23940,12,513,Alerts,view,2025-01-27T10:09:07
23941,160,937,Dashboard Builder,view,2024-12-13T12:19:56
23942,193,824,Custom Fields,view,2025-01-02T18:57:35
23943,271,757,Workflow Automation,create,2024-08-29T18:24:54
23944,773,963,Dashboard Builder,view,2024-11-25T09:12:58
23945,473,397,Workflow Automation,edit,2024-08-12T15:49:43
23946,1567,143,Dashboard Builder,share,2024-07-10T10:09:41
23947,435,15,Analytics,view,2024-01-25T08:44:23
23948,297,461,Dashboard Builder,view,2023-06-30T23:19:38
23949,1629,561,Reports,create,2024-11-25T12:01:50
23950,1970,362,Analytics,share,2024-06-17T14:48:21
23951,1825,893,Dashboard Builder,create,2025-01-27T15:35:54
23952,1214,170,Workflow Automation,view,2024-11-01T16:24:22
23953,1140,135,Reports,view,2024-02-02T15:55:32
23954,828,928,Dashboard Builder,view,2024-11-05T14:23:06
23955,416,123,User Management,view,2024-12-20T10:32:01
23956,893,189,Dashboard Builder,share,2024-10-11T10:33:31
23957,326,718,Analytics,view,2025-01-06T04:13:38
23958,882,367,Reports,view,2025-02-03T10:35:10
23959,899,71,API,edit,2025-02-21T14:13:19
23960,1320,478,Alerts,edit,2024-03-08T11:00:14
23961,401,79,Dashboard Builder,create,2024-08-05T14:11:06
23962,1375,284,Reports,view,2025-02-03T11:09:50
23963,884,334,Data Export,view,2024-12-23T10:26:58
23964,1291,808,Dashboard Builder,view,2024-03-13T08:59:39
23965,457,598,Reports,create,2024-09-23T09:13:41
23966,582,393,Dashboard Builder,view,2024-10-28T07:45:29
23967,1053,79,Workflow Automation,share,2024-09-26T07:40:57
23968,1691,236,Reports,view,2023-08-04T12:45:02
23969,1207,562,Reports,view,2024-04-10T15:08:02
23970,944,886,Integrations,edit,2024-08-02T15:56:19
23971,944,886,Dashboard Builder,create,2023-01-13T09:44:19
23972,76,730,Analytics,view,2023-05-16T12:47:23
23973,1836,183,Reports,share,2025-01-21T13:02:51
23974,1870,587,API,view,2030-03-15T10:00:00
23975,839,653,Analytics,edit,2023-10-13T15:29:16
23976,1599,861,Custom Fields,share,2024-12-11T15:14:17
23977,1142,632,Data Export,edit,2023-10-16T16:35:06
23978,687,619,Custom Fields,edit,2024-12-09T16:33:44
23979,989,750,Integrations,create,2024-11-13T17:02:23
23980,1457,771,Workflow Automation,delete,2024-11-07T14:38:38
23981,861,896,Custom Fields,edit,2025-01-09T18:39:21
23982,1959,165,Workflow Automation,create,2024-03-13T04:00:36
23983,777,737,Analytics,edit,2024-12-06T08:37:15
23984,514,923,Dashboard Builder,view,2024-11-18T14:47:52
23985,1543,643,Analytics,view,2024-10-31T13:14:00
23986,532,427,Custom Fields,view,2025-02-03T12:11:57
23987,573,974,Integrations,view,2022-02-19T09:55:47
23988,429,103,Reports,view,2023-08-06T08:59:22
23989,1892,216,Reports,create,2021-10-06T09:39:33
23990,1264,400,Reports,view,2024-12-26T20:25:33
23991,1255,529,Dashboard Builder,view,2022-12-27T11:15:09
23992,1839,852,API,share,2024-10-15T21:56:05
23993,959,174,Dashboard Builder,view,2024-08-24T09:39:13
23994,451,510,Integrations,create,2024-09-27T03:34:25
23995,290,879,Custom Fields,view,2023-07-07T08:54:26
23996,1907,134,Data Export,create,2021-10-12T15:41:37
23997,529,241,Alerts,view,2024-05-20T07:06:21
23998,209,158,Workflow Automation,view,2024-11-28T11:21:02
23999,1207,562,Dashboard Builder,view,2024-04-25T00:58:01
24000,332,36,Dashboard Builder,view,2024-09-11T10:10:55
24001,1845,201,Reports,view,2021-07-26T13:04:14
24002,1682,539,Custom Fields,view,2022-11-15T07:17:48
24003,481,846,Reports,view,2024-04-16T11:59:36
24004,706,961,Analytics,view,2025-01-23T16:00:37
24005,1328,100,API,view,2025-01-25T09:23:48
24006,856,377,Reports,edit,2024-12-25T10:53:52
24007,1116,159,Reports,create,2024-09-24T11:15:58
24008,253,315,API,share,2023-10-27T15:29:18
24009,89,464,Reports,view,2025-02-20T08:03:24
24010,714,788,Workflow Automation,edit,2024-12-09T19:12:23
24011,923,574,Reports,view,2025-01-06T14:43:56
24012,570,484,Analytics,view,2024-05-31T13:50:53
24013,432,355,Reports,create,2023-02-22T14:49:58
24014,227,362,Analytics,delete,2025-02-21T17:39:55
24015,831,886,Analytics,create,2024-09-06T08:36:58
24016,931,414,API,create,2024-11-19T08:53:52
24017,1774,801,Reports,create,2024-10-13T15:05:03
24018,330,206,API,view,2023-11-17T08:00:41
24019,69,501,Workflow Automation,view,2024-10-01T15:47:00
24020,1614,47,Custom Fields,edit,2025-02-10T18:31:39
24021,1195,734,Dashboard Builder,view,2025-01-05T10:09:28
24022,841,800,Custom Fields,create,2025-01-06T16:45:21
24023,975,976,Workflow Automation,share,2025-02-03T09:15:13
24024,1426,5,Analytics,view,2024-08-07T11:32:11
24025,486,500,API,edit,2025-02-07T11:03:09
24026,1203,6,Dashboard Builder,view,2025-01-09T10:27:20
24027,1584,949,API,create,2024-08-08T23:58:50
24028,36,775,Custom Fields,edit,2024-12-06T14:24:54
24029,1268,734,Data Export,create,2025-01-13T11:50:44
24030,1629,561,API,share,2024-12-06T10:27:19
24031,709,144,User Management,delete,2025-02-18T19:08:47
24032,247,832,Data Export,share,2024-10-14T10:13:18
24033,1197,960,Reports,view,2025-01-03T07:28:48
24034,1228,551,Reports,view,2025-02-06T16:02:33
24035,1001,797,Reports,create,2024-02-22T10:53:46
24036,786,853,Dashboard Builder,view,2024-12-26T14:59:46
24037,116,544,API,create,2024-11-22T20:00:46
24038,1090,621,Dashboard Builder,view,2024-09-16T12:27:15
24039,1852,844,Data Export,edit,2025-01-24T09:46:22
24040,869,439,Analytics,view,2024-11-29T07:58:30
24041,214,712,API,view,2022-12-20T16:14:33
24042,1382,36,Data Export,view,2024-09-09T19:39:21
24043,474,574,Data Export,share,2024-12-27T15:36:48
24044,685,30,Reports,view,2024-09-15T15:21:15
24045,1558,607,Data Export,create,2025-02-21T12:18:34
24046,51,142,Integrations,view,2024-09-27T16:06:43
24047,1952,517,Integrations,share,2022-11-18T11:53:58
24048,218,172,Reports,view,2023-03-11T13:22:03
24049,80,388,Reports,view,2025-02-03T09:15:05
24050,657,723,Alerts,view,2025-02-04T08:25:46
24051,149,507,Analytics,create,2024-02-16T11:50:45
24052,1449,541,Reports,delete,2024-11-29T19:32:16
24053,1076,750,Dashboard Builder,edit,2024-09-27T08:08:54
24054,1740,535,Workflow Automation,view,2024-10-18T13:58:59
