account_id,name,industry,employee_count,arr,region,owner_id,created_at
698,Nova Digital,Professional Services,47015,1769299,APAC,7,2024-06-07T00:00:00
699,Vertex Analytics,Government,162,46993,,16,2024-11-06T00:00:00
700,Catalyst Networks,Technology,41,16529,EMEA,15,2024-07-09T00:00:00
701,Global Services,Professional Services,42644,811098,APAC,8,2022-09-19T00:00:00
702,Pacific Systems,Government,78,49857,APAC,16,2024-12-21T00:00:00
703,Zenith Partners,Transportation,154,20129,North America,10,2020-11-14T00:00:00
704,Quantum Partners,Healthcare,440,154209,EMEA,3,2021-08-20T00:00:00
705,Optima Inc,,567,-171969,North America,12,2020-05-11T00:00:00
706,Elevate Software,Healthcare,612,109627,EMEA,3,2023-03-20T00:00:00
707,Velocity Analytics,Professional Services,65,37374,APAC,1,2021-04-23T00:00:00
708,Apex Corp,Technology,53,20059,North America,11,2021-12-29T00:00:00
709,Vanguard Partners,Technology,189,3715,LATAM,10,2021-08-02T00:00:00
710,Quantum Enterprises,Healthcare,38,9572,LATAM,16,2024-09-15T00:00:00
711,Summit Partners,Telecommunications,28,14525,LATAM,10,2022-07-26T00:00:00
712,Vertex Solutions,Media & Entertainment,,101369,LATAM,10,2021-04-05T00:00:00
713,Horizon Holdings,Healthcare,26,24468,EMEA,3,2021-07-28T00:00:00
714,Global Enterprises,Retail,339,114366,LATAM,11,2021-10-01T00:00:00
715,Global Labs,Education,80,42881,EMEA,9,2022-03-15T00:00:00
716,Optima Corp,Transportation,15,28225,North America,16,2024-10-27T00:00:00
717,Vanguard Partners,Retail,79,10185,LATAM,11,2023-04-26T00:00:00
718,Vertex Networks,Education,370,211985,LATAM,16,2024-07-12T00:00:00
719,Quantum Corp,Transportation,160,-4145,North America,12,2021-01-09T00:00:00
720,Vanguard Corp,Manufacturing,1867,204029,North America,5,2022-08-24T00:00:00
721,Zenith Inc,Telecommunications,135,2710,APAC,4,2020-07-05T00:00:00
722,Fusion Group,Education,400,180183,LATAM,2,2024-08-14T00:00:00
723,Nexus Digital,Financial Services,1727,197519,APAC,9,2023-08-19T00:00:00
724,Synergy Technologies,Professional Services,65,43003,North America,8,2024-05-18T00:00:00
725,Elevate Enterprises,Manufacturing,480,-153390,LATAM,5,2021-09-05T00:00:00
726,Zenith Dynamics,Technology,188,37102,APAC,4,2022-01-03T00:00:00
727,Acme Services,Media & Entertainment,1681,164488,APAC,2,2020-06-23T00:00:00
728,Velocity Enterprises,Technology,1404,166466,,3,2023-09-09T00:00:00
729,Acme Technologies,Energy,1723,115438,LATAM,10,2024-06-09T00:00:00
730,Fusion Inc,Technology,,48696,APAC,8,2020-11-30T00:00:00
731,Horizon Holdings,Education,957,164289,EMEA,11,2023-04-14T00:00:00
732,Vertex Partners,Media & Entertainment,73,38851,APAC,13,2023-07-03T00:00:00
733,Synergy Group,Energy,93,3782,LATAM,9,2023-03-26T00:00:00
734,Optima Networks,Professional Services,84,18682,APAC,8,2024-09-22T00:00:00
735,Apex Dynamics,Healthcare,735,151943,EMEA,3,2023-08-23T00:00:00
736,Velocity Digital,Manufacturing,184,27051,LATAM,15,2024-11-30T00:00:00
737,Horizon Holdings,Financial Services,33249,1267149,APAC,11,2024-09-11T00:00:00
738,Catalyst Enterprises,,131,15217,North America,15,2024-12-20T00:00:00
739,Quantum Holdings,Financial Services,126,34319,EMEA,2,2021-05-02T00:00:00
740,Quantum Networks,Energy,579,106837,North America,5,2021-07-31T00:00:00
741,Vertex Inc,Telecommunications,107,22475,LATAM,6,2023-01-17T00:00:00
742,Velocity Networks,Technology,1576,171028,LATAM,5,2022-02-27T00:00:00
743,Quantum Partners,Professional Services,307,205661,LATAM,4,2024-09-11T00:00:00
744,Pinnacle Platforms,Healthcare,929,125352,LATAM,9,2022-12-01T00:00:00
745,Vanguard Software,Healthcare,179,30796,LATAM,10,2021-07-20T00:00:00
746,Atlas Services,Professional Services,390,114509,North America,10,2024-03-02T00:00:00
747,Elevate Partners,,181,26625,,11,2023-10-21T00:00:00
748,Summit Networks,Energy,671,184350,APAC,14,2021-11-03T00:00:00
749,Elevate Services,Government,1644,240646,North America,4,2024-06-29T00:00:00
750,Horizon Services,Media & Entertainment,103,26613,LATAM,5,2024-05-08T00:00:00
751,Nova Digital,Professional Services,1406,43211,North America,13,2023-10-05T00:00:00
752,Optima Technologies,Media & Entertainment,101,48219,EMEA,13,2024-07-22T00:00:00
753,Atlas Group,Transportation,177,1450,,2,2023-06-02T00:00:00
754,Elevate Inc,Manufacturing,91,44590,EMEA,5,2023-11-17T00:00:00
755,Elevate Holdings,Telecommunications,200,2608,APAC,15,2024-12-15T00:00:00
756,Acme Technologies,Telecommunications,181,38376,EMEA,4,2020-01-11T00:00:00
757,Acme Analytics,Financial Services,105,10867,North America,7,2024-05-16T00:00:00
758,Pinnacle Group,Retail,766,154704,APAC,14,2024-04-08T00:00:00
759,Quantum Services,Transportation,2826,1465430,EMEA,1,2020-01-02T00:00:00
760,Optima Holdings,Government,12,34875,APAC,5,2020-05-05T00:00:00
761,Summit Corp,Financial Services,52,15823,EMEA,7,2024-08-11T00:00:00
762,Nexus Enterprises,Education,40,34520,APAC,8,2021-01-27T00:00:00
763,Quantum Software,Government,684,165176,North America,3,2022-02-28T00:00:00
764,Pinnacle Corp,Energy,605,162222,LATAM,6,2020-09-23T00:00:00
765,Nova Software,Professional Services,145,8587,LATAM,7,2023-04-18T00:00:00
766,Velocity Services,Government,1777,166080,APAC,10,2022-04-10T00:00:00
767,Summit Dynamics,Government,1237,228824,LATAM,16,2024-11-30T00:00:00
768,Pacific Holdings,Energy,878,205233,EMEA,7,2024-01-28T00:00:00
769,Global Platforms,Financial Services,1812,13701,EMEA,12,2021-04-25T00:00:00
770,Pacific Corp,Manufacturing,146,14297,EMEA,12,2024-09-29T00:00:00
771,Vertex Solutions,Financial Services,598,48983,APAC,7,2022-04-23T00:00:00
772,Summit Partners,Financial Services,196,20281,LATAM,6,2021-01-06T00:00:00
773,Pinnacle Digital,Retail,1479,227133,North America,9,2024-12-24T00:00:00
774,Catalyst Group,Retail,108,48460,APAC,4,2023-06-05T00:00:00
775,Nexus Partners,Manufacturing,484,138570,LATAM,12,2024-04-03T00:00:00
776,Apex Labs,Manufacturing,91,8517,APAC,10,2022-10-12T00:00:00
777,Horizon Digital,Technology,,39668,EMEA,7,2022-03-09T00:00:00
778,Apex Digital,Media & Entertainment,211,129374,LATAM,13,2022-03-27T00:00:00
779,Fusion Corp,Media & Entertainment,22,2718,North America,15,2024-10-06T00:00:00
780,Fusion Digital,Transportation,39218,-1999099,,13,2021-06-19T00:00:00
781,Apex Enterprises,Healthcare,52,38694,LATAM,3,2021-07-31T00:00:00
782,Atlas Enterprises,Technology,,49719,LATAM,12,2024-05-31T00:00:00
783,Acme Group,Manufacturing,194,6724,LATAM,15,2024-09-28T00:00:00
784,Fusion Partners,Healthcare,144,23108,EMEA,13,2020-11-14T00:00:00
785,Elevate Digital,Manufacturing,143,28440,APAC,4,2020-07-21T00:00:00
786,Quantum Solutions,Telecommunications,112,22785,LATAM,14,2024-04-10T00:00:00
787,Global Inc,Energy,9762,328628,EMEA,3,2021-07-13T00:00:00
788,Pacific Platforms,Government,1562,15563,EMEA,13,2024-02-25T00:00:00
789,Vertex Software,Retail,901,118185,EMEA,15,2024-08-23T00:00:00
790,Nova Partners,Financial Services,159,13325,EMEA,16,2024-11-09T00:00:00
791,Acme Group,Healthcare,125,18599,EMEA,3,2024-04-30T00:00:00
792,Elevate Services,Media & Entertainment,67,40840,North America,13,2023-10-21T00:00:00
793,Optima Analytics,Financial Services,149,25961,APAC,9,2021-02-16T00:00:00
794,Pacific Enterprises,Professional Services,20789,1008840,LATAM,7,2022-10-29T00:00:00
795,Vertex Technologies,Manufacturing,1375,70080,APAC,2,2021-11-11T00:00:00
796,Summit Services,Financial Services,142,6775,EMEA,8,2022-03-27T00:00:00
797,Global Systems,,29926,223526,North America,5,2022-01-08T00:00:00
798,Acme Partners,Telecommunications,57,43167,APAC,1,2020-05-11T00:00:00
799,Atlas Platforms,Technology,61,14009,APAC,10,2021-11-22T00:00:00
800,Nova Dynamics,Telecommunications,863,176414,APAC,1,2022-06-11T00:00:00
801,Apex Dynamics,Transportation,675,196087,EMEA,12,2022-11-02T00:00:00
802,Vanguard Analytics,Education,28517,1880634,APAC,4,2020-04-11T00:00:00
803,Acme Partners,Manufacturing,101,36807,North America,16,2024-09-03T00:00:00
804,Acme Partners,Energy,1019,183532,LATAM,1,2021-09-20T00:00:00
805,Quantum Dynamics,Professional Services,86,10251,LATAM,9,2023-11-09T00:00:00
806,Nexus Partners,Transportation,1195,209823,LATAM,5,2022-11-07T00:00:00
807,Fusion Digital,Professional Services,118,30432,North America,11,2023-01-18T00:00:00
808,Quantum Platforms,Healthcare,1089,78231,APAC,10,2023-03-18T00:00:00
809,Nexus Networks,Technology,33,6186,APAC,3,2020-09-23T00:00:00
810,Fusion Partners,Education,740,78548,LATAM,2,2023-09-20T00:00:00
811,Pinnacle Digital,Media & Entertainment,1126,184033,APAC,12,2021-08-12T00:00:00
812,Nexus Dynamics,Financial Services,44909,1387118,EMEA,14,2023-03-11T00:00:00
813,Apex Analytics,Media & Entertainment,,-1885974,APAC,4,2021-07-08T00:00:00
814,Velocity Digital,Education,49,49522,,8,2020-09-06T00:00:00
815,Quantum Dynamics,Financial Services,62,14168,EMEA,14,2020-07-23T00:00:00
816,Synergy Corp,Professional Services,46277,545359,North America,13,2023-01-01T00:00:00
817,Apex Services,Energy,292,133247,APAC,10,2021-10-12T00:00:00
818,Pacific Systems,Financial Services,14,48579,North America,16,2024-01-09T00:00:00
819,Velocity Enterprises,Retail,143,25844,LATAM,15,2024-04-29T00:00:00
820,Vanguard Systems,Education,42,37196,APAC,11,2024-10-19T00:00:00
821,Atlas Platforms,Financial Services,1904,106082,EMEA,4,2020-05-22T00:00:00
822,Nova Platforms,Energy,27834,788396,EMEA,15,2024-01-30T00:00:00
823,Synergy Software,Telecommunications,967,196894,APAC,2,2023-05-30T00:00:00
824,Atlas Solutions,Technology,,30848,LATAM,13,2024-10-07T00:00:00
825,Apex Enterprises,Retail,164,29080,,8,2021-01-12T00:00:00
826,Synergy Holdings,Manufacturing,66,25170,EMEA,3,2023-05-25T00:00:00
827,Fusion Software,Retail,18,22686,EMEA,4,2021-08-10T00:00:00
828,Quantum Systems,Energy,98,48981,EMEA,13,2020-10-26T00:00:00
829,Nexus Holdings,Government,72,41917,LATAM,7,2024-11-13T00:00:00
830,Velocity Holdings,Transportation,117,21121,APAC,10,2022-08-29T00:00:00
831,Zenith Dynamics,Professional Services,25142,1260143,APAC,3,2021-05-19T00:00:00
832,Fusion Enterprises,Healthcare,18837,994285,LATAM,7,2022-10-06T00:00:00
833,Velocity Digital,Transportation,1327,184383,North America,7,2021-08-17T00:00:00
834,Global Enterprises,Healthcare,1327,25473,APAC,10,2023-07-13T00:00:00
835,Vanguard Enterprises,Manufacturing,442,185202,EMEA,13,2024-07-08T00:00:00
836,Optima Group,Financial Services,92,20751,North America,13,2024-05-01T00:00:00
837,Pinnacle Holdings,Healthcare,1013,14383,North America,12,2020-01-21T00:00:00
838,Quantum Solutions,Government,50,40972,EMEA,3,2022-05-13T00:00:00
839,Quantum Solutions,Manufacturing,26,10090,,13,2023-02-19T00:00:00
840,Nexus Inc,,1304,48917,LATAM,1,2023-03-04T00:00:00
841,Acme Inc,Telecommunications,1989,154469,APAC,12,2023-01-03T00:00:00
842,Velocity Partners,Retail,1390,222959,APAC,6,2020-07-27T00:00:00
843,Vertex Holdings,Manufacturing,1991,55026,North America,10,2023-06-01T00:00:00
844,Summit Holdings,Energy,50,41621,North America,16,2024-03-15T00:00:00
845,Velocity Corp,Telecommunications,282,104216,North America,7,2020-12-16T00:00:00
846,Vanguard Networks,Professional Services,135,27674,,9,2020-02-09T00:00:00
847,Elevate Partners,,42919,1427393,APAC,9,2022-10-27T00:00:00
848,Vanguard Holdings,Financial Services,84,40511,LATAM,3,2020-06-29T00:00:00
849,Nexus Software,Retail,133,39904,EMEA,13,2022-05-10T00:00:00
850,Optima Platforms,Media & Entertainment,141,18002,North America,5,2020-04-07T00:00:00
851,Pinnacle Labs,Transportation,,6165,APAC,15,2024-02-13T00:00:00
852,Synergy Solutions,Energy,27124,-1556929,APAC,8,2024-01-01T00:00:00
853,Nova Enterprises,Education,2972,447035,LATAM,13,2024-11-19T00:00:00
854,Synergy Labs,Manufacturing,74,2756,LATAM,12,2022-11-04T00:00:00
855,Global Partners,Media & Entertainment,,35095,LATAM,4,2024-06-17T00:00:00
856,Nova Services,Retail,46575,174817,EMEA,8,2021-12-06T00:00:00
857,Vanguard Corp,Education,154,33878,North America,1,2020-08-13T00:00:00
858,Quantum Technologies,,1008,94586,EMEA,1,2024-02-20T00:00:00
859,Catalyst Inc,Government,83,7513,,6,2023-10-03T00:00:00
860,Summit Enterprises,Professional Services,62,48567,APAC,10,2024-11-30T00:00:00
861,Nexus Holdings,Financial Services,64,6452,North America,12,2024-10-21T00:00:00
862,Vanguard Group,Government,175,33473,APAC,11,2020-01-07T00:00:00
863,Pacific Holdings,Healthcare,62,24373,APAC,6,2023-10-03T00:00:00
864,Summit Digital,Professional Services,10,26527,North America,10,2024-11-09T00:00:00
865,Synergy Solutions,Technology,61,2829,EMEA,16,2024-05-14T00:00:00
866,Optima Enterprises,Telecommunications,35202,1292125,EMEA,7,2021-12-12T00:00:00
867,Apex Digital,,1107,90154,APAC,3,2020-06-18T00:00:00
868,Catalyst Networks,Professional Services,1494,15882,APAC,11,2023-06-06T00:00:00
869,Catalyst Services,Professional Services,1799,73161,EMEA,5,2022-05-25T00:00:00
870,Synergy Labs,Healthcare,,23090,APAC,10,2021-03-14T00:00:00
871,Global Networks,Energy,1346,235956,North America,5,2021-01-24T00:00:00
872,Global Platforms,Professional Services,33,40090,North America,15,2024-02-15T00:00:00
873,Pinnacle Enterprises,Financial Services,1371,17410,LATAM,7,2023-02-07T00:00:00
874,Quantum Services,Transportation,1287,185934,EMEA,7,2020-09-23T00:00:00
875,Apex Partners,Financial Services,204,164175,North America,8,2023-04-11T00:00:00
876,Optima Group,Financial Services,13,10654,APAC,15,2024-12-27T00:00:00
877,Optima Holdings,Transportation,,104252,North America,4,2020-11-13T00:00:00
878,Catalyst Systems,Technology,33357,930433,APAC,6,2021-11-07T00:00:00
879,Synergy Corp,Retail,94,16375,LATAM,13,2022-02-25T00:00:00
880,Summit Analytics,Government,179,36277,EMEA,15,2024-08-27T00:00:00
881,Zenith Services,Manufacturing,513,208196,North America,4,2021-08-26T00:00:00
882,Apex Group,Media & Entertainment,1737,109057,APAC,9,2023-05-27T00:00:00
883,Synergy Services,Manufacturing,1528,113561,North America,1,2022-08-29T00:00:00
884,Optima Dynamics,Government,1279,159664,LATAM,15,2024-02-17T00:00:00
885,Pinnacle Holdings,Healthcare,178,25904,LATAM,12,2020-01-31T00:00:00
886,Summit Solutions,Energy,386,158978,LATAM,14,2020-12-09T00:00:00
887,Fusion Software,Government,143,24293,LATAM,7,2022-01-02T00:00:00
888,Global Platforms,Telecommunications,478,175611,North America,14,2020-09-23T00:00:00
889,Summit Technologies,Telecommunications,39417,626171,APAC,14,2021-05-07T00:00:00
890,Catalyst Solutions,Telecommunications,640,97310,North America,5,2022-10-30T00:00:00
891,Synergy Networks,Professional Services,1886,150186,APAC,12,2022-03-21T00:00:00
892,Elevate Systems,Professional Services,80,5957,LATAM,13,2023-12-01T00:00:00
893,Atlas Inc,Financial Services,1886,203858,EMEA,8,2024-08-23T00:00:00
894,Pacific Solutions,Manufacturing,1067,246094,LATAM,8,2022-04-28T00:00:00
895,Pinnacle Labs,Retail,536,133326,,15,2024-12-05T00:00:00
896,Elevate Networks,Energy,1879,39556,LATAM,5,2024-10-22T00:00:00
897,Nova Platforms,Professional Services,32782,987731,EMEA,3,2023-12-03T00:00:00
898,Vanguard Holdings,Retail,58,1441,EMEA,16,2024-09-21T00:00:00
899,Nova Platforms,Education,52,14675,North America,3,2020-12-24T00:00:00
900,Summit Solutions,Manufacturing,131,30101,LATAM,7,2022-07-28T00:00:00
901,Acme Corp,Financial Services,54,14873,EMEA,13,2023-07-01T00:00:00
902,Pinnacle Platforms,Energy,789,94647,LATAM,15,2024-03-27T00:00:00
903,Nova Enterprises,Telecommunications,802,243041,North America,7,2024-09-07T00:00:00
904,Elevate Software,Media & Entertainment,164,40886,APAC,3,2024-10-07T00:00:00
905,Vanguard Technologies,Transportation,301,150580,LATAM,4,2021-05-02T00:00:00
906,Optima Analytics,Government,,37904,LATAM,3,2024-05-16T00:00:00
907,Global Digital,Financial Services,60,46324,APAC,14,2024-10-15T00:00:00
908,Horizon Networks,Manufacturing,35,42533,North America,8,2024-05-23T00:00:00
909,Vanguard Dynamics,Financial Services,168,32640,EMEA,6,2020-05-17T00:00:00
910,Zenith Software,Energy,132,29282,North America,2,2021-01-18T00:00:00
911,Synergy Solutions,Technology,17,13736,LATAM,7,2024-11-11T00:00:00
912,Nexus Networks,,1635,220025,LATAM,15,2024-07-03T00:00:00
913,Global Networks,Retail,156,22958,LATAM,7,2022-04-12T00:00:00
914,Summit Systems,Government,1008,199039,APAC,12,2020-05-21T00:00:00
915,Nova Inc,Telecommunications,161,43281,EMEA,15,2024-04-03T00:00:00
916,Fusion Solutions,Technology,534,87321,North America,16,2024-06-15T00:00:00
917,Acme Group,Healthcare,146,17774,North America,10,2024-11-23T00:00:00
918,Atlas Labs,Professional Services,1460,82189,APAC,4,2024-02-04T00:00:00
919,Velocity Platforms,Media & Entertainment,49701,-1025326,North America,6,2021-05-03T00:00:00
920,Velocity Platforms,Energy,926,11999,,16,2024-07-24T00:00:00
921,Pacific Holdings,Energy,110,1180,LATAM,6,2024-03-26T00:00:00
922,Vanguard Services,Technology,89,39545,APAC,16,2024-07-16T00:00:00
923,Acme Group,Transportation,1588,151302,North America,14,2022-12-24T00:00:00
924,Pacific Technologies,Transportation,1294,28762,North America,16,2024-03-10T00:00:00
925,Atlas Technologies,Financial Services,129,485,LATAM,14,2022-04-29T00:00:00
926,Synergy Inc,Technology,536,122069,North America,2,2024-07-04T00:00:00
927,Apex Services,Media & Entertainment,25115,1746410,APAC,8,2023-07-30T00:00:00
928,Nova Holdings,Manufacturing,13825,1193226,APAC,2,2021-02-21T00:00:00
929,Vertex Services,Healthcare,100,7895,EMEA,11,2024-04-13T00:00:00
930,Fusion Labs,Retail,31,42585,APAC,11,2021-02-25T00:00:00
931,Nova Dynamics,Education,121,28287,EMEA,15,2024-01-20T00:00:00
932,Atlas Networks,Education,35,33089,APAC,3,2021-11-06T00:00:00
933,Pacific Inc,,2582,56597,EMEA,6,2022-12-31T00:00:00
934,Elevate Services,Government,53,6718,North America,10,2022-01-17T00:00:00
935,Summit Inc,Energy,13845,1708737,EMEA,3,2021-10-07T00:00:00
936,Summit Enterprises,Government,1722,118583,North America,2,2023-10-09T00:00:00
937,Zenith Inc,Technology,77,46518,,15,2024-02-04T00:00:00
938,Synergy Dynamics,Media & Entertainment,174,25231,APAC,5,2024-11-15T00:00:00
939,Acme Inc,Education,67,968,North America,15,2024-01-31T00:00:00
940,Atlas Group,Retail,113,46173,,13,2023-05-19T00:00:00
941,Apex Networks,Telecommunications,158,40909,APAC,8,2023-01-03T00:00:00
942,Vanguard Software,Telecommunications,387,147266,APAC,4,2022-08-14T00:00:00
943,Catalyst Platforms,Professional Services,32761,1419144,EMEA,10,2022-03-26T00:00:00
944,Zenith Group,Professional Services,131,20224,LATAM,13,2023-08-04T00:00:00
945,Apex Corp,Government,151,41488,APAC,13,2024-03-20T00:00:00
946,Synergy Systems,Manufacturing,1595,230932,LATAM,12,2022-05-10T00:00:00
947,Pinnacle Digital,Government,176,33395,EMEA,16,2024-06-28T00:00:00
948,Global Platforms,Manufacturing,7368,973493,North America,16,2024-06-17T00:00:00
949,Optima Software,Government,687,58744,EMEA,4,2021-06-18T00:00:00
950,Nexus Platforms,Retail,1593,241595,LATAM,4,2023-09-12T00:00:00
951,Quantum Analytics,Transportation,223,190047,APAC,16,2024-01-09T00:00:00
952,Nova Networks,,,35978,APAC,12,2023-10-15T00:00:00
953,Pinnacle Digital,Government,214,119907,EMEA,8,2021-11-28T00:00:00
954,Acme Dynamics,Energy,25,37346,LATAM,5,2020-04-20T00:00:00
955,Pacific Solutions,Media & Entertainment,1201,146769,APAC,4,2020-10-17T00:00:00
956,Elevate Technologies,Financial Services,21,13154,LATAM,7,2024-01-28T00:00:00
957,Acme Networks,Healthcare,107,26237,EMEA,12,2023-01-28T00:00:00
958,Pinnacle Digital,Government,759,138369,LATAM,12,2020-09-23T00:00:00
959,Pinnacle Networks,Energy,114,9597,North America,16,2024-08-21T00:00:00
960,Vanguard Labs,Retail,478,169947,LATAM,14,2022-08-12T00:00:00
961,Synergy Systems,Retail,10600,360243,LATAM,7,2023-09-20T00:00:00
962,Velocity Inc,Technology,46161,1120519,LATAM,10,2023-05-14T00:00:00
963,Velocity Digital,Retail,102,32526,APAC,3,2023-11-03T00:00:00
964,Elevate Networks,,29519,378254,EMEA,14,2021-03-13T00:00:00
965,Zenith Technologies,Government,58,16925,North America,6,2021-04-04T00:00:00
966,Horizon Corp,Retail,48,49604,,7,2021-08-15T00:00:00
967,Elevate Technologies,Transportation,103,22991,LATAM,5,2021-09-15T00:00:00
968,Synergy Dynamics,Education,1757,39047,North America,15,2024-04-30T00:00:00
969,Apex Labs,Professional Services,82,26095,,15,2024-03-01T00:00:00
970,Quantum Networks,Professional Services,1633,160033,LATAM,2,2021-09-16T00:00:00
971,Nova Enterprises,Government,8837,1906403,APAC,3,2023-01-30T00:00:00
972,Vertex Holdings,Education,542,173199,APAC,1,2022-05-11T00:00:00
973,Pacific Corp,Government,72,23065,North America,8,2021-09-25T00:00:00
974,Optima Group,Transportation,1396,164567,LATAM,1,2021-11-11T00:00:00
975,Quantum Holdings,Telecommunications,38,592,North America,3,2024-03-01T00:00:00
976,Zenith Platforms,Technology,38722,1727740,EMEA,16,2024-06-13T00:00:00
977,Apex Enterprises,Telecommunications,49,35836,North America,10,2022-04-09T00:00:00
978,Global Solutions,Financial Services,75,20724,LATAM,2,2022-12-20T00:00:00
979,Optima Enterprises,Telecommunications,786,200907,,10,2024-10-13T00:00:00
980,Vanguard Services,Technology,82,42115,EMEA,13,2023-07-01T00:00:00
981,Global Inc,Professional Services,173,8506,LATAM,10,2024-06-23T00:00:00
982,Zenith Technologies,Telecommunications,,-24472,North America,14,2024-06-09T00:00:00
983,Atlas Dynamics,Telecommunications,35,24621,LATAM,9,2022-07-27T00:00:00
984,Horizon Services,Manufacturing,1338,234964,North America,2,2024-07-04T00:00:00
985,Vanguard Group,Government,1806,177476,LATAM,2,2020-08-27T00:00:00
986,Nexus Systems,Retail,920,133061,North America,2,2020-12-29T00:00:00
987,Horizon Digital,Education,49143,1137882,EMEA,3,2023-02-26T00:00:00
988,Catalyst Technologies,Energy,1580,159273,North America,14,2023-10-16T00:00:00
989,Nexus Holdings,Professional Services,123,33571,North America,12,2023-11-13T00:00:00
990,Elevate Technologies,Technology,103,1300,North America,7,2021-09-02T00:00:00
991,Fusion Holdings,Technology,380,246174,North America,11,2024-03-27T00:00:00
992,Pinnacle Labs,Financial Services,27,44316,LATAM,11,2022-07-27T00:00:00
993,Vertex Partners,,264,184977,North America,3,2020-12-01T00:00:00
994,Nova Enterprises,Healthcare,92,10874,North America,15,2024-03-27T00:00:00
995,Vanguard Labs,Education,64,46488,APAC,7,2021-03-21T00:00:00
996,Acme Platforms,Manufacturing,35,36586,North America,14,2024-08-10T00:00:00
997,Apex Inc,Education,25,18261,North America,7,2024-08-08T00:00:00
998,Synergy Solutions,Transportation,1381,190177,North America,9,2020-09-14T00:00:00
999,Nova Labs,Government,553,129535,APAC,6,2021-03-21T00:00:00
1000,Fusion Holdings,Education,146,12997,North America,14,2020-04-20T00:00:00
